user_id,avg_buy_days,first_buy_days,avg_pay_money,all_pay_money,shopping_goods,follow_stores,avg_buy_goods,Installment_money
50710384,136,481,252,892,63,92,3,1239
55271859,84,339,3796,15319,165,2,2,878
34583222,97,303,9756,30474,204,59,6,2546
61701976,63,583,9001,83295,300,18,4,1745
33878876,163,1481,6339,57595,132,62,3,2889
17065992,58,519,5568,49823,195,44,1,2966
6060238,26,194,3247,24227,396,61,2,1384
44076730,139,1300,2107,19706,359,77,4,694
30495049,32,176,163,896,309,15,4,855
38712841,144,1174,1142,9310,181,8,5,1156
97866732,55,128,8722,20299,233,42,2,504
28565129,149,1445,8227,79785,150,60,6,1985
66331721,161,948,7287,42908,350,9,4,1569
64757016,149,1482,9341,92908,166,22,2,1381
22068904,99,490,8027,39730,331,33,6,1706
48237804,52,174,8949,29944,336,52,3,2517
81210389,51,508,9726,96879,335,15,3,1125
61905921,46,213,3066,14197,31,54,4,1703
22899296,38,358,7415,69857,373,70,2,1788
104765831,128,902,1205,8492,385,87,6,1546
65093755,72,214,8158,24248,150,83,5,1786
17239486,161,1202,8291,61900,140,66,5,659
68722807,141,1147,496,4034,83,14,1,1300
94372821,33,242,6592,48342,48,38,2,1095
25618968,135,496,6028,22148,307,53,4,1509
43109973,83,258,710,2206,297,70,3,1282
52493320,158,1435,2634,23923,276,41,2,1670
28903010,174,1291,122,905,85,39,6,1319
19275155,39,108,72,200,152,15,6,922
31675666,160,1078,3037,20462,239,36,2,2240
31527414,29,58,7524,15047,209,90,1,1832
45029560,106,1059,4976,49713,272,69,4,1485
110369319,116,530,7878,35994,228,85,3,2898
18662284,37,92,457,1137,88,83,4,1421
23615275,156,948,9243,56170,147,29,6,1579
18455792,142,369,7174,18642,393,18,2,1212
20865142,135,453,5941,19936,98,4,5,1807
9571293,173,567,1687,5530,350,8,3,1478
62428147,164,415,4093,10357,135,36,1,703
94636320,82,718,7444,65181,255,12,2,877
6705545,29,269,6217,57669,225,39,2,1644
73779319,163,782,8614,41326,275,7,6,1574
9248389,144,1148,6289,50138,264,6,3,1478
6838306,101,967,2583,24730,59,62,3,926
49493240,68,437,3625,23296,111,35,3,2229
77987183,125,617,4368,21561,366,7,6,1502
106936500,60,326,320,1738,218,65,4,1213
47170619,60,346,3556,20507,191,2,3,1161
88156995,130,811,5500,34312,215,15,3,1340
38548266,167,1027,4819,29635,264,79,3,2980
86318031,71,230,5354,17343,288,33,6,2083
78418360,98,922,9853,92698,132,99,1,2827
36210078,83,319,4548,17480,177,25,2,973
56291146,20,66,4565,15065,243,95,5,2595
56091751,147,605,4528,18636,333,15,2,1154
104150892,77,669,4039,35093,230,82,3,844
5627260,89,832,6084,56875,307,63,1,2579
35061804,20,74,5779,21383,41,98,4,1942
106833513,169,673,8625,34346,356,41,5,1884
34881341,177,562,7205,22877,397,38,5,2979
18406316,147,343,2293,5351,59,60,6,1934
101974458,150,841,6053,33937,377,35,5,1664
47114236,139,713,3753,19252,305,35,4,1810
3946716,36,176,9488,46386,160,96,6,2357
50131223,152,902,4118,24438,273,44,2,914
70098468,139,534,8813,33858,160,94,6,657
24592998,90,390,1512,6553,14,89,3,1111
99998605,47,272,1819,10527,370,65,3,2234
107203184,142,1207,5348,45458,377,5,3,1197
66479916,30,201,2216,14847,263,54,2,2677
39249408,133,789,7922,46996,272,73,4,1240
23261417,115,674,7496,43933,251,32,6,1670
69014415,143,1429,272,2719,236,19,6,1227
68347072,98,939,1963,18808,249,57,2,2470
63994500,83,234,6434,18139,338,8,5,1900
96725736,53,354,7714,51524,176,95,1,1681
42511872,23,53,7258,16724,314,50,4,2033
45946848,67,280,952,3978,306,69,3,1286
6618782,176,1252,6228,44304,48,7,4,1684
8764573,71,408,2329,13383,175,100,2,2674
33397535,135,839,7974,49556,104,83,3,737
25631612,160,777,4526,21980,360,81,2,983
22072619,45,188,1934,8080,306,89,3,884
9745567,150,1278,2305,19638,391,83,1,2864
107008590,59,462,8926,69896,181,15,6,1734
94373374,145,687,8585,40675,246,99,3,1407
100119519,74,213,2466,7098,259,91,3,2667
64778468,37,229,8748,54144,191,26,4,1923
44135350,125,979,6874,53837,347,36,1,1157
21712533,141,815,8164,47189,23,28,5,1978
86922126,96,753,6064,47565,143,80,4,2628
72791246,31,298,3584,34452,201,8,6,1871
88233442,116,727,8705,54556,67,57,4,1535
26253800,134,896,4537,30337,92,49,3,1260
41687094,129,400,9993,30986,333,64,1,2115
23362277,38,316,144,1197,297,57,2,1215
87647008,54,356,4721,31124,137,18,4,1643
40128634,171,673,4066,16003,218,7,1,1067
55787156,167,479,1349,3869,291,19,2,1095
38858947,159,706,114,507,212,18,1,1130
7874343,164,958,6618,38658,134,62,2,529
60503920,75,544,317,2300,253,55,2,1217
66819348,48,345,8210,59009,138,31,1,1789
40030677,64,277,6138,26567,263,58,4,2758
89636163,170,1334,1997,15670,8,45,1,1131
51578751,171,792,9612,44518,320,88,1,711
101640124,126,472,2100,7866,255,57,4,2617
94313459,35,279,960,7653,181,89,2,1397
21053827,80,548,9381,64260,95,96,4,1736
66138748,79,158,9592,19185,176,30,5,1541
99198218,32,234,7432,54347,307,90,4,2149
97869244,72,329,3222,14722,267,62,5,1886
91393829,91,540,5416,32138,100,58,1,1493
108645168,25,166,6548,43479,83,60,1,2507
55827734,127,902,1783,12664,261,29,2,1019
23818964,98,556,3741,21224,195,62,5,1473
58206021,163,1557,6444,61555,234,61,6,910
105329284,133,398,2452,7338,341,20,5,1885
9881356,33,106,8932,28690,145,19,2,902
21784561,95,854,6887,61911,337,23,1,1156
32319541,27,98,2177,7902,13,86,4,1959
73912635,69,683,7717,76388,156,33,6,1572
78886809,137,648,4768,22553,28,36,6,1513
69671555,178,1751,5333,52462,101,67,3,750
93325333,178,1310,7037,51790,263,34,5,1195
2875701,163,807,8052,39864,164,94,2,1040
47787519,58,385,2535,16828,347,87,5,792
27651481,138,1320,3150,30131,128,66,6,737
75259249,64,417,6720,43784,386,65,1,2675
23737355,148,1333,3942,35505,245,76,2,1133
61707048,150,585,199,776,33,42,3,1373
53357137,171,453,9604,25443,6,63,3,1452
27140285,92,697,8094,61321,278,90,1,2187
93564454,112,316,2175,6136,196,7,3,1080
14873693,152,587,8208,31697,257,94,3,1450
76334389,40,223,9744,54322,111,36,3,518
105209588,179,1267,1062,7518,100,69,4,1279
18696510,128,724,5336,30182,65,87,3,1472
110778478,141,873,2510,15540,274,85,6,2360
74027600,117,1064,5486,49889,26,11,5,1565
91391439,138,758,5895,32379,346,87,4,1563
7099168,72,468,8859,57584,19,15,6,1756
68814368,136,438,260,838,210,19,3,1349
50348279,36,209,7199,41794,225,38,3,2116
109469415,96,205,8566,18292,20,84,1,950
107818521,97,906,7505,70099,332,70,3,769
42702259,78,356,3797,17330,218,63,6,1254
70840550,160,927,9799,56773,349,23,5,1825
105583615,171,1541,1732,15609,290,21,1,1076
95949282,62,421,1620,11001,280,12,2,1089
102640941,128,900,9144,64294,178,34,5,2121
13335980,60,264,5362,23592,94,89,5,1642
41540733,102,941,5442,50205,3,69,4,1578
81138772,37,245,4390,29069,243,6,2,1402
79370824,111,630,1908,10830,361,36,2,1748
30440306,157,328,9446,19734,377,99,1,1535
21396708,89,836,8974,84296,293,87,3,735
96842029,137,283,1199,2476,108,22,4,1117
43652060,151,338,9088,20342,51,100,6,1828
72055932,24,193,8815,70888,207,8,5,2984
72451820,58,509,172,1509,399,8,1,1228
88478253,49,170,9821,34073,105,35,2,921
13288758,59,576,7622,74412,37,89,3,1232
8225189,37,297,9617,77195,250,83,3,719
57606645,69,544,870,6859,212,57,1,1436
50879348,172,966,4849,27234,39,78,2,1078
42442307,68,506,5623,41841,394,34,6,2259
94942956,116,607,3108,16263,296,34,5,2648
29026657,141,335,9628,22875,40,59,5,1713
76949899,149,1129,2339,17724,341,81,5,1595
88094832,77,314,1807,7368,340,27,5,1341
65346034,104,722,880,6110,11,9,3,1379
30850226,120,871,9338,67779,136,7,6,1598
2538118,27,54,1044,2088,15,56,1,1330
89467724,124,276,7353,16366,294,85,5,558
87737578,78,489,8510,53352,295,42,4,2511
24886975,143,1173,9053,74259,168,91,3,974
51840926,161,1162,7408,53467,228,18,6,1690
33069205,98,852,5472,47573,15,6,2,1411
107487787,55,263,4098,19595,191,87,2,1877
87424976,95,626,8178,53888,13,19,5,2000
45095503,158,1325,7306,61268,277,11,6,1748
40367885,69,270,6903,27012,341,2,6,1547
63708537,168,1233,1943,14261,28,31,1,1391
28782832,178,828,584,2716,269,79,4,1375
37973195,36,314,3036,26481,122,55,4,933
40749029,149,603,1544,6248,393,82,3,2433
49426978,148,322,5801,12621,298,92,2,2732
81245219,43,345,6617,53089,240,87,2,1035
97227832,121,994,5346,43916,206,80,5,1638
21429133,136,626,9378,43166,133,34,4,1434
77653446,44,422,82,786,1,1,2,1254
48133727,48,253,5008,26397,303,43,5,1748
82922342,158,1073,8364,56801,79,22,6,1831
77579396,77,189,1645,4037,74,79,2,934
105950145,59,121,5928,12158,167,82,2,504
19432683,113,1048,3101,28759,191,38,2,2807
30565232,144,1398,5845,56745,263,19,3,1264
51874890,85,482,4736,26856,188,86,3,902
40279305,48,413,6671,57398,6,65,4,1958
77116867,73,160,2395,5250,286,15,4,1960
102499252,55,184,9731,32555,280,98,6,1071
86145626,58,402,5386,37330,113,67,1,788
32802063,82,595,9885,71726,67,23,1,1425
11998761,48,241,7636,38339,262,10,5,1850
54763233,52,302,8591,49894,270,18,3,1411
26775087,115,889,4904,37910,113,2,3,819
7420250,90,180,4931,9862,313,41,1,2655
75157231,179,912,5702,29051,386,68,3,1869
14108646,128,1017,1787,14198,58,99,3,832
109910022,117,686,5324,31216,235,48,2,831
24963494,172,889,2028,10482,352,22,3,1156
64431257,32,235,9639,70787,330,40,1,2613
12007483,111,788,9785,69465,194,76,5,2004
4471568,141,945,4570,30629,43,34,4,1750
98715201,110,1031,3814,35747,303,25,3,957
73240288,97,416,753,3229,354,96,5,1499
71293050,58,460,3040,24111,284,51,4,2816
27553366,25,219,5751,50378,244,79,1,2624
19187473,141,1068,5554,42068,40,63,4,1542
89293957,171,416,346,842,387,40,6,1418
18258519,154,1136,4992,36825,46,5,2,1443
59159399,140,1121,6202,49660,315,84,2,1900
78179573,125,1062,6742,57280,311,93,2,505
92376761,125,954,2674,20407,68,33,5,1790
31317417,88,844,3069,29435,246,37,1,2823
82109008,61,561,1894,17419,186,72,3,1475
37380924,65,307,9672,45682,33,27,2,1194
54497061,30,225,2794,20956,290,37,1,1113
18419463,56,412,4234,31150,55,79,2,1050
51822253,90,787,2139,18705,347,10,1,1108
1457140,99,421,2160,9186,89,14,5,1568
40320488,47,142,2649,8004,344,81,2,1450
95008472,51,261,7822,40030,315,100,4,639
86306378,28,64,564,1289,228,74,4,971
105114993,43,279,4973,32267,230,40,5,1381
92798349,71,675,5120,48677,70,73,3,991
101618781,86,827,2235,21492,295,24,5,1659
15205045,78,554,9498,67460,382,47,4,1487
102484493,132,1059,6475,51948,373,44,1,1625
46313383,158,465,9093,26762,243,37,4,1591
64624042,73,717,8755,85990,276,55,4,1626
6528382,74,440,6723,39974,285,69,5,2205
42729038,32,78,480,1170,22,40,3,1006
30335416,123,271,9007,19844,37,51,3,1064
105127811,169,949,9091,51049,23,31,4,1532
19106393,89,855,3286,31567,247,3,3,826
65579793,165,1451,1079,9489,135,39,2,1075
62273395,101,959,8461,80337,69,73,3,1047
79998577,178,536,3219,9694,15,71,6,1606
60391073,119,247,7012,14555,203,29,2,935
48224891,30,234,6994,54553,345,95,6,1413
94872039,85,675,7873,62520,130,83,3,2073
1394977,100,857,4458,38206,59,88,6,1503
80890113,76,757,5726,57034,111,72,4,1745
1767253,51,284,7590,42266,263,61,6,2031
70156920,78,773,6598,65388,92,1,6,1599
7524083,36,73,1420,2879,245,63,1,662
81305540,64,148,8726,20178,385,1,4,1635
75598591,151,1441,1950,18608,13,54,4,1176
2677661,108,1010,9045,84587,374,10,1,1215
34043983,167,1609,4986,48039,276,83,1,2191
101668891,153,505,9625,31768,394,38,6,793
93135266,50,145,8787,25482,19,81,5,1637
44951937,21,75,6227,22240,315,74,1,2455
6844401,72,329,4401,20110,222,90,5,2860
63241223,92,605,5595,36794,131,86,5,616
12971501,150,1210,3600,29040,42,70,1,1195
91345031,115,342,4688,13942,369,94,5,1718
1321705,177,818,782,3613,39,58,1,1230
45648581,26,237,3056,27856,265,72,2,1802
17982535,162,1140,1291,9084,125,19,6,994
95935094,121,855,6850,48403,316,98,3,1815
96319266,173,498,2721,7833,156,92,4,2826
82948305,76,648,4611,39314,153,97,4,810
58415547,77,523,6853,46547,90,25,6,1505
35982979,89,855,2590,24882,35,2,3,1291
71677913,65,385,1759,10419,133,59,5,739
60072379,152,763,9083,45594,47,24,1,1062
65568611,65,244,7647,28705,231,34,5,1717
47679172,172,657,6284,24003,132,16,1,1240
103662507,135,1106,6130,50221,128,37,1,781
45709319,161,1542,8472,81141,351,38,5,619
72511698,103,735,9444,67392,398,87,4,780
73704058,122,1025,1599,13434,115,10,3,1425
57590316,35,168,1540,7393,197,35,6,2818
103994645,50,117,4439,10388,42,88,5,1754
56316601,24,144,3814,22883,130,70,3,1164
97617549,117,696,5742,34158,108,89,4,2586
107397822,90,528,5396,31656,208,66,1,1747
72087254,108,991,1569,14397,120,40,5,2211
5037756,34,226,8056,53549,397,10,1,1421
106546672,175,1261,9467,68217,64,49,1,817
84845760,70,533,9780,74468,1,56,2,1186
75400698,36,282,1185,9282,337,72,1,1638
69336143,138,350,3027,7677,18,87,3,1404
77370660,178,1067,3670,22000,351,43,4,1044
88981749,76,169,1621,3605,13,16,6,1215
34120990,31,308,3628,36045,32,90,3,1136
52613986,21,126,6696,40177,357,49,6,2938
7444706,127,277,7435,16217,53,51,6,1587
2155904,93,302,4205,13654,69,31,4,1804
28606947,64,476,5073,37731,161,76,2,1622
59314227,24,189,6628,52195,270,53,2,2458
83689490,160,1148,9423,67611,196,46,4,1855
14213448,115,559,1148,5580,239,84,2,1998
64839181,115,749,3864,25166,267,53,2,1171
94749122,62,391,311,1962,262,55,1,1473
74426732,50,256,537,2750,196,100,2,883
48929410,44,321,2066,15073,154,13,3,1084
102732309,176,1562,2572,22826,67,76,6,1683
97826126,116,1111,704,6743,319,92,2,1436
91484892,142,1291,8017,72886,156,6,1,975
9691296,176,738,4325,18136,125,40,5,2297
99596611,119,928,7410,57786,189,63,6,535
60925014,170,643,2692,10183,77,2,5,1527
49559409,150,333,8752,19430,73,54,5,1783
6550598,177,1675,4347,41137,35,27,3,1087
6919465,82,611,7772,57910,56,19,6,1761
54611405,93,339,4059,14796,368,76,4,2980
102529099,175,1172,4421,29609,219,59,4,1669
9948639,37,116,8032,25181,390,98,2,2213
21690512,66,301,2671,12182,38,68,2,1377
64895752,118,678,4382,25177,226,62,3,790
18770836,148,1469,872,8656,300,26,1,1012
91099748,46,365,114,904,267,46,3,1025
26370962,75,251,2392,8005,316,5,1,1083
2284257,165,782,5648,26769,276,43,6,2379
87803530,72,528,413,3028,124,62,3,957
21775479,118,891,9623,72661,108,45,5,1523
45534952,23,198,9351,80500,29,30,5,2565
61633282,134,1078,290,2332,359,67,4,1496
108252491,30,161,688,3693,182,65,3,1156
19055171,51,409,4206,33730,306,47,2,955
24953095,41,405,9620,95026,64,72,5,1623
35013050,99,389,4471,17568,341,99,1,1307
110779149,64,432,5681,38347,287,9,6,1637
16524452,67,386,4663,26865,194,6,3,1224
35756464,140,801,9103,52082,55,34,4,1931
77739309,61,400,9305,61016,333,34,5,554
26366937,151,842,8329,46443,96,77,5,1907
90087485,179,1385,7002,54177,64,2,1,1374
87741545,131,851,8300,53919,114,97,5,2703
28437865,122,356,4874,14223,64,93,5,1604
32358560,180,1619,6243,56153,373,88,2,1464
65624736,87,186,1693,3620,52,5,4,1131
61288460,79,487,9703,59815,289,71,1,2352
16393498,86,349,9882,40103,331,5,4,1900
95735808,42,120,2621,7488,16,99,2,1033
86170313,61,541,6035,53524,195,11,2,1430
69049804,62,406,7759,50809,320,9,3,1038
63311456,61,349,8359,47825,7,82,6,1519
56232721,110,1012,3606,33176,285,89,5,770
79227392,89,433,3756,18273,326,55,5,1971
99257532,167,535,2121,6795,17,26,2,1435
104229332,31,296,5356,51142,171,17,1,1071
80062563,164,1255,4711,36051,302,99,4,1319
93067565,116,1023,3461,30523,140,98,2,2281
94117144,99,280,8937,25276,152,25,3,1371
88243380,47,400,7386,62859,130,59,3,2841
14483302,142,969,8616,58796,289,92,3,2495
8318405,94,522,4617,25640,10,12,1,1320
22311257,174,1604,2774,25571,39,64,5,1566
70906676,87,338,7664,29775,293,81,2,2951
28016473,96,323,8395,28246,156,47,4,2678
15504838,36,155,6843,29463,129,33,5,898
94953812,151,582,3078,11863,43,70,1,1290
49661967,124,521,1375,5778,185,49,3,2807
67741966,148,1351,6292,57435,281,99,6,2376
107818113,44,306,5665,39397,251,15,1,810
31417537,81,439,6058,32833,4,37,3,1295
86624773,168,814,1501,7272,178,97,5,1180
25819173,83,220,6912,18321,397,96,6,1970
17723126,155,1526,2889,28442,267,63,6,731
2933592,51,441,2168,18747,115,76,6,2912
7629787,74,645,1602,13963,55,28,6,905
102409218,127,376,1836,5435,360,21,1,888
17795810,42,188,2302,10304,119,38,1,1969
58652735,32,190,1030,6115,44,73,5,1213
98281079,77,260,2889,9755,10,56,4,1870
3115900,97,446,3387,15574,353,6,6,1644
16889848,43,113,8329,21888,50,70,2,1398
42319143,23,51,5041,11177,135,39,1,1364
10386518,70,590,2171,18298,42,50,2,1250
31952250,76,577,1075,8161,165,52,1,2694
16056205,29,267,3415,31442,328,20,1,1545
40013180,94,254,7120,19240,252,62,3,1224
11909064,137,380,30,84,174,28,2,1486
4862225,143,1205,8175,68888,221,62,6,2296
40921102,118,980,376,3122,390,68,3,1487
72706539,174,1627,5209,48707,53,94,2,1373
55946994,21,147,8686,60801,61,35,3,1767
79191160,113,405,5267,18878,351,79,6,2926
26823177,179,997,5314,29598,232,93,6,1457
28027267,64,595,1202,11174,228,39,2,1591
97110944,103,306,1645,4887,282,98,4,2719
69549972,147,958,6398,41695,57,71,6,1522
15551763,32,240,8276,62069,328,68,4,2241
105607296,121,1006,2081,17301,173,17,5,1940
68296321,55,440,6708,53664,220,49,1,2889
15313495,26,141,7229,39204,255,88,2,1509
17937975,169,1439,8127,69200,384,89,4,1149
6375225,129,744,8885,51243,42,35,2,1096
39792949,172,1175,5898,40291,356,50,6,884
2807522,60,133,2687,5956,256,30,5,1727
86011894,150,453,769,2322,263,35,6,1079
49877990,149,493,5973,19763,242,91,6,960
77399896,101,665,9096,59890,224,2,1,1227
50264433,100,227,5303,12038,69,24,4,1517
28088452,117,1001,7884,67451,144,56,6,1497
28856532,81,476,8554,50267,282,6,3,950
54673779,94,903,5058,48589,126,43,1,2454
91533674,31,299,3291,31742,177,84,4,1489
105602428,72,300,8993,37471,295,10,2,1317
61457979,82,245,8818,26346,232,75,2,1274
64467655,101,399,7371,29119,274,89,6,1832
7162110,159,1223,8440,64919,326,36,5,1009
94917062,155,379,1515,3705,271,86,2,2685
83503749,99,214,8317,17979,343,65,5,885
84433111,66,470,7997,56949,351,7,6,1987
47348311,142,565,4730,18820,279,56,3,1767
81541848,78,600,6367,48976,366,54,4,1223
34092442,72,465,8524,55051,103,89,1,1028
6891648,107,353,9396,30999,348,14,5,1940
26999063,25,172,7009,48222,42,22,3,2027
62332084,141,778,3265,18016,361,24,4,1617
105374535,72,355,7720,38064,317,37,5,2180
45081338,108,854,5041,39862,30,14,4,1842
51520481,59,202,7703,26373,362,7,3,820
74622284,70,152,4217,9157,138,24,4,1573
60715310,158,1122,608,4318,235,86,2,1331
49827148,20,84,7678,32248,222,84,2,1436
40937223,47,294,2070,12948,361,50,5,2137
18536670,131,1151,1719,15104,384,65,2,1458
59974265,171,752,7518,33062,336,83,3,2978
22571892,106,451,49,208,90,72,5,1373
105045774,98,351,8636,30931,276,25,2,925
22377063,79,404,4560,23320,290,17,1,1155
107930023,103,798,313,2425,377,19,3,895
55685618,145,1294,2493,22247,11,35,2,1151
95190180,119,713,9266,55519,318,18,6,1568
99864675,87,390,1359,6093,356,52,5,2070
105310691,52,442,6979,59322,73,2,6,1838
61680551,134,879,5370,35225,380,67,4,822
96637571,42,102,6845,16624,353,44,3,2229
74026745,127,525,1579,6528,282,26,2,1368
79595995,48,388,6136,49599,286,35,1,2842
40313119,47,327,4892,34036,195,54,2,1041
50831180,170,1583,9841,91637,222,38,1,2664
68524858,180,516,9815,28137,144,43,3,1747
11592989,121,1185,7578,74215,77,39,2,909
20488202,143,1175,7003,57543,309,60,2,1926
26025677,46,245,5422,28879,59,68,6,1744
37254205,120,937,3784,29546,356,77,4,1522
40575831,112,577,7456,38412,225,65,2,1552
105926123,134,1186,5800,51334,132,46,5,2013
50579877,43,236,3026,16607,329,65,5,1326
71600143,30,88,640,1877,327,3,3,1136
18368765,129,651,3329,16799,272,28,5,1595
83934618,91,614,1078,7274,395,81,5,2914
55010266,178,698,8388,32893,32,63,5,1744
85497680,65,455,7902,55315,111,12,3,955
74478925,144,574,2019,8047,181,47,5,1946
25894709,68,218,4208,13491,327,8,5,1988
103911683,60,240,1354,5416,394,50,4,856
34145397,38,94,7800,19295,196,40,2,2494
62019646,166,336,4559,9228,200,3,6,1890
56184675,177,745,9691,40789,117,97,2,1478
103998650,35,340,7333,71235,260,42,4,2895
